Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,OR,Oregon,Salem,City,BRFSS,Prevention,4164900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34,32.8,35.2,,,"154,637","(44.923273154, -123.0248671)",PREVENT,COREM,4164900,,Core preventive services for older men
2016,OR,Oregon,Beaverton,City,BRFSS,Prevention,4105350,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33.5,31.9,35.1,,,"89,803","(45.4795765674, -122.814973469)",PREVENT,COREM,4105350,,Core preventive services for older men
2016,OK,Oklahoma,Tulsa,City,BRFSS,Prevention,4075000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.4,30.9,31.9,,,"391,906","(36.1284213425, -95.9036195464)",PREVENT,COREW,4075000,,Core preventive services for older women
2016,OR,Oregon,Eugene,City,BRFSS,Prevention,4123850,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.4,31.4,33.4,,,"156,185","(44.0559363346, -123.117327584)",PREVENT,COREW,4123850,,Core preventive services for older women
2016,PA,Pennsylvania,Allentown,City,BRFSS,Prevention,4202000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.3,27.2,29.6,,,"118,032","(40.596099618, -75.4755373968)",PREVENT,COREW,4202000,,Core preventive services for older women
2016,PA,Pennsylvania,Allentown,City,BRFSS,Prevention,4202000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33.9,32.3,35.4,,,"118,032","(40.596099618, -75.4755373968)",PREVENT,COREM,4202000,,Core preventive services for older men
2016,OR,Oregon,Medford,City,BRFSS,Prevention,4147000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.6,26.9,30.4,,,"74,907","(42.3371987584, -122.853625909)",PREVENT,COREW,4147000,,Core preventive services for older women
2016,OR,Oregon,Portland,City,BRFSS,Prevention,4159000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.7,35.1,36.2,,,"583,776","(45.537180654, -122.650032751)",PREVENT,COREM,4159000,,Core preventive services for older men
2016,OR,Oregon,Gresham,City,BRFSS,Prevention,4131250,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33.4,32.1,34.6,,,"105,594","(45.5024256798, -122.441469029)",PREVENT,COREM,4131250,,Core preventive services for older men
2016,OR,Oregon,Gresham,City,BRFSS,Prevention,4131250,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.4,25.5,27.4,,,"105,594","(45.5024256798, -122.441469029)",PREVENT,COREW,4131250,,Core preventive services for older women
2016,OR,Oregon,Hillsboro,City,BRFSS,Prevention,4134100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.9,30.5,33.2,,,"91,611","(45.529027994, -122.937442209)",PREVENT,COREW,4134100,,Core preventive services for older women
2016,OR,Oregon,Portland,City,BRFSS,Prevention,4159000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.6,28.2,29,,,"583,776","(45.537180654, -122.650032751)",PREVENT,COREW,4159000,,Core preventive services for older women
2016,OR,Oregon,Salem,City,BRFSS,Prevention,4164900,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.9,29.9,31.9,,,"154,637","(44.923273154, -123.0248671)",PREVENT,COREW,4164900,,Core preventive services for older women
2016,OK,Oklahoma,Tulsa,City,BRFSS,Prevention,4075000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,43,42.4,43.6,,,"391,906","(36.1284213425, -95.9036195464)",PREVENT,COREM,4075000,,Core preventive services for older men
2016,OR,Oregon,Hillsboro,City,BRFSS,Prevention,4134100,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33,31.5,34.5,,,"91,611","(45.529027994, -122.937442209)",PREVENT,COREM,4134100,,Core preventive services for older men
2016,OR,Oregon,Beaverton,City,BRFSS,Prevention,4105350,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.2,29.9,32.7,,,"89,803","(45.4795765674, -122.814973469)",PREVENT,COREW,4105350,,Core preventive services for older women
2016,OR,Oregon,Medford,City,BRFSS,Prevention,4147000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.9,30.8,35,,,"74,907","(42.3371987584, -122.853625909)",PREVENT,COREM,4147000,,Core preventive services for older men
2016,OR,Oregon,Eugene,City,BRFSS,Prevention,4123850,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.4,29.5,31.5,,,"156,185","(44.0559363346, -123.117327584)",PREVENT,COREM,4123850,,Core preventive services for older men
2016,OR,Oregon,Bend,City,BRFSS,Prevention,4105800,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.6,26.6,30.5,,,"76,639","(44.0561827184, -121.308690416)",PREVENT,COREM,4105800,,Core preventive services for older men
2016,PA,Pennsylvania,Bethlehem,City,BRFSS,Prevention,4206088,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32,30.5,33.6,,,"74,982","(40.6266402578, -75.3679048175)",PREVENT,COREW,4206088,,Core preventive services for older women
2016,PA,Pennsylvania,Philadelphia,City,BRFSS,Prevention,4260000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.2,38.8,39.5,,,"1,526,006","(40.0093147808, -75.1333888571)",PREVENT,COREM,4260000,,Core preventive services for older men
2016,PA,Pennsylvania,Pittsburgh,City,BRFSS,Prevention,4261000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,37.7,37.1,38.2,,,"305,704","(40.4396297486, -79.9762614995)",PREVENT,COREW,4261000,,Core preventive services for older women
2016,PA,Pennsylvania,Pittsburgh,City,BRFSS,Prevention,4261000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,46.1,45.5,46.7,,,"305,704","(40.4396297486, -79.9762614995)",PREVENT,COREM,4261000,,Core preventive services for older men
2016,PA,Pennsylvania,Bethlehem,City,BRFSS,Prevention,4206088,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.4,37.7,41.2,,,"74,982","(40.6266402578, -75.3679048175)",PREVENT,COREM,4206088,,Core preventive services for older men
2016,PA,Pennsylvania,Philadelphia,City,BRFSS,Prevention,4260000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.8,27.5,28.1,,,"1,526,006","(40.0093147808, -75.1333888571)",PREVENT,COREW,4260000,,Core preventive services for older women
2016,PA,Pennsylvania,Erie,City,BRFSS,Prevention,4224000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.6,38.1,41,,,"101,786","(42.1164698754, -80.0730358517)",PREVENT,COREM,4224000,,Core preventive services for older men
2016,PA,Pennsylvania,Erie,City,BRFSS,Prevention,4224000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.1,29.8,32.4,,,"101,786","(42.1164698754, -80.0730358517)",PREVENT,COREW,4224000,,Core preventive services for older women
2016,SC,South Carolin,North Charleston,City,BRFSS,Prevention,4550875,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.4,37.3,39.5,,,"97,471","(32.9100915071, -80.0738525014)",PREVENT,COREM,4550875,,Core preventive services for older men
2016,PA,Pennsylvania,Scranton,City,BRFSS,Prevention,4269000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.1,35.6,38.5,,,"76,089","(41.4043729362, -75.6649126898)",PREVENT,COREM,4269000,,Core preventive services for older men
2016,RI,Rhode Island,Providence,City,BRFSS,Prevention,4459000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.9,26.2,27.6,,,"178,042","(41.823480533, -71.4218129335)",PREVENT,COREW,4459000,,Core preventive services for older women
2016,SD,South Dakota,Rapid City,City,BRFSS,Prevention,4652980,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,45.5,43.8,47.2,,,"67,956","(44.0705009564, -103.218361421)",PREVENT,COREM,4652980,,Core preventive services for older men
2016,PA,Pennsylvania,Scranton,City,BRFSS,Prevention,4269000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.3,28.1,30.5,,,"76,089","(41.4043729362, -75.6649126898)",PREVENT,COREW,4269000,,Core preventive services for older women
2016,RI,Rhode Island,Warwick,City,BRFSS,Prevention,4474300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.1,32.8,35.3,,,"82,672","(41.7064727301, -71.4345615049)",PREVENT,COREW,4474300,,Core preventive services for older women
2016,TN,Tennessee,Chattanooga,City,BRFSS,Prevention,4714000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.5,26.7,28.2,,,"167,674","(35.0662472165, -85.2466771892)",PREVENT,COREW,4714000,,Core preventive services for older women
2016,SD,South Dakota,Sioux Falls,City,BRFSS,Prevention,4659020,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,42.2,41.1,43.4,,,"153,888","(43.5388067537, -96.7313495858)",PREVENT,COREW,4659020,,Core preventive services for older women
2016,TN,Tennessee,Knoxville,City,BRFSS,Prevention,4740000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.6,33.7,35.5,,,"178,874","(35.9690594531, -83.9495877264)",PREVENT,COREW,4740000,,Core preventive services for older women
2016,RI,Rhode Island,Pawtucket,City,BRFSS,Prevention,4454640,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.1,35.5,38.4,,,"71,148","(41.8744534517, -71.3743580803)",PREVENT,COREM,4454640,,Core preventive services for older men
2016,SC,South Carolin,Rock Hill,City,BRFSS,Prevention,4561405,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,42.6,40.9,44.3,,,"66,154","(34.9403611496, -81.0249178286)",PREVENT,COREM,4561405,,Core preventive services for older men
2016,PA,Pennsylvania,Reading,City,BRFSS,Prevention,4263624,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.6,26.6,28.6,,,"88,082","(40.3399678686, -75.9266128837)",PREVENT,COREM,4263624,,Core preventive services for older men
2016,TN,Tennessee,Clarksville,City,BRFSS,Prevention,4715160,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.4,30.3,32.4,,,"132,929","(36.569683159, -87.3432371614)",PREVENT,COREW,4715160,,Core preventive services for older women
2016,SD,South Dakota,Rapid City,City,BRFSS,Prevention,4652980,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,38.3,36.9,39.8,,,"67,956","(44.0705009564, -103.218361421)",PREVENT,COREW,4652980,,Core preventive services for older women
2016,SC,South Carolin,Charleston,City,BRFSS,Prevention,4513330,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,47,45.9,48,,,"120,083","(32.8136961892, -79.967381899)",PREVENT,COREM,4513330,,Core preventive services for older men
2016,SC,South Carolin,Mount Pleasant,City,BRFSS,Prevention,4548535,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,53,50.7,55.3,,,"67,843","(32.8538274584, -79.8230343029)",PREVENT,COREM,4548535,,Core preventive services for older men
2016,SC,South Carolin,Columbia,City,BRFSS,Prevention,4516000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.9,32,33.8,,,"129,272","(34.0366069566, -80.9037852694)",PREVENT,COREW,4516000,,Core preventive services for older women
2016,SC,South Carolin,Mount Pleasant,City,BRFSS,Prevention,4548535,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,42.3,40.3,44.3,,,"67,843","(32.8538274584, -79.8230343029)",PREVENT,COREW,4548535,,Core preventive services for older women
2016,RI,Rhode Island,Pawtucket,City,BRFSS,Prevention,4454640,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.1,28.1,30.3,,,"71,148","(41.8744534517, -71.3743580803)",PREVENT,COREW,4454640,,Core preventive services for older women
2016,SC,South Carolin,North Charleston,City,BRFSS,Prevention,4550875,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.8,29.8,31.7,,,"97,471","(32.9100915071, -80.0738525014)",PREVENT,COREW,4550875,,Core preventive services for older women
2016,RI,Rhode Island,Cranston,City,BRFSS,Prevention,4419180,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,41.8,40.2,43.4,,,"80,387","(41.7658017135, -71.4861485002)",PREVENT,COREM,4419180,,Core preventive services for older men
2016,TN,Tennessee,Knoxville,City,BRFSS,Prevention,4740000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.9,32,33.9,,,"178,874","(35.9690594531, -83.9495877264)",PREVENT,COREM,4740000,,Core preventive services for older men
2016,RI,Rhode Island,Cranston,City,BRFSS,Prevention,4419180,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.5,32.3,34.7,,,"80,387","(41.7658017135, -71.4861485002)",PREVENT,COREW,4419180,,Core preventive services for older women
2016,SD,South Dakota,Sioux Falls,City,BRFSS,Prevention,4659020,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,44.4,43.2,45.7,,,"153,888","(43.5388067537, -96.7313495858)",PREVENT,COREM,4659020,,Core preventive services for older men
2016,SC,South Carolin,Rock Hill,City,BRFSS,Prevention,4561405,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.3,28.7,31.7,,,"66,154","(34.9403611496, -81.0249178286)",PREVENT,COREW,4561405,,Core preventive services for older women
2016,RI,Rhode Island,Providence,City,BRFSS,Prevention,4459000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.6,33.7,35.5,,,"178,042","(41.823480533, -71.4218129335)",PREVENT,COREM,4459000,,Core preventive services for older men
2016,TN,Tennessee,Chattanooga,City,BRFSS,Prevention,4714000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.2,30.2,32.3,,,"167,674","(35.0662472165, -85.2466771892)",PREVENT,COREM,4714000,,Core preventive services for older men
2016,TN,Tennessee,Clarksville,City,BRFSS,Prevention,4715160,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36,34.7,37.3,,,"132,929","(36.569683159, -87.3432371614)",PREVENT,COREM,4715160,,Core preventive services for older men
2016,SC,South Carolin,Charleston,City,BRFSS,Prevention,4513330,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,37.5,36.7,38.4,,,"120,083","(32.8136961892, -79.967381899)",PREVENT,COREW,4513330,,Core preventive services for older women
2016,RI,Rhode Island,Warwick,City,BRFSS,Prevention,4474300,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38,36.5,39.5,,,"82,672","(41.7064727301, -71.4345615049)",PREVENT,COREM,4474300,,Core preventive services for older men
2016,PA,Pennsylvania,Reading,City,BRFSS,Prevention,4263624,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24.3,23.4,25.1,,,"88,082","(40.3399678686, -75.9266128837)",PREVENT,COREW,4263624,,Core preventive services for older women
2016,SC,South Carolin,Columbia,City,BRFSS,Prevention,4516000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.9,37.8,39.9,,,"129,272","(34.0366069566, -80.9037852694)",PREVENT,COREM,4516000,,Core preventive services for older men
2016,TN,Tennessee,Murfreesboro,City,BRFSS,Prevention,4751560,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.4,30.9,33.9,,,"108,755","(35.850778195, -86.408628238)",PREVENT,COREW,4751560,,Core preventive services for older women
2016,TX,Texas,Allen,City,BRFSS,Prevention,4801924,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38,35.8,40.3,,,"84,246","(33.1087043234, -96.6735373763)",PREVENT,COREM,4801924,,Core preventive services for older men
2016,TN,Tennessee,Memphis,City,BRFSS,Prevention,4748000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,24.2,23.7,24.6,,,"646,889","(35.1046295042, -89.978906085)",PREVENT,COREM,4748000,,Core preventive services for older men
2016,TX,Texas,Arlington,City,BRFSS,Prevention,4804000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.7,32.1,33.4,,,"365,438","(32.699836862, -97.125089612)",PREVENT,COREW,4804000,,Core preventive services for older women
2016,TX,Texas,Allen,City,BRFSS,Prevention,4801924,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,38.3,36.4,40,,,"84,246","(33.1087043234, -96.6735373763)",PREVENT,COREW,4801924,,Core preventive services for older women
2016,TN,Tennessee,Nashville,City,BRFSS,Prevention,4752006,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,35,34.4,35.5,,,"601,222","(36.1712229904, -86.7845944773)",PREVENT,COREW,4752006,,Core preventive services for older women
2016,TX,Texas,Arlington,City,BRFSS,Prevention,4804000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40.1,39.3,41,,,"365,438","(32.699836862, -97.125089612)",PREVENT,COREM,4804000,,Core preventive services for older men
2016,TX,Texas,Abilene,City,BRFSS,Prevention,4801000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33.1,31.7,34.6,,,"117,063","(32.4546510898, -99.7383043723)",PREVENT,COREM,4801000,,Core preventive services for older men
2016,TX,Texas,Abilene,City,BRFSS,Prevention,4801000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.4,30.2,32.6,,,"117,063","(32.4546510898, -99.7383043723)",PREVENT,COREW,4801000,,Core preventive services for older women
2016,TN,Tennessee,Memphis,City,BRFSS,Prevention,4748000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.1,30.7,31.6,,,"646,889","(35.1046295042, -89.978906085)",PREVENT,COREW,4748000,,Core preventive services for older women
2016,TN,Tennessee,Nashville,City,BRFSS,Prevention,4752006,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31,30.4,31.5,,,"601,222","(36.1712229904, -86.7845944773)",PREVENT,COREM,4752006,,Core preventive services for older men
2016,TX,Texas,Amarillo,City,BRFSS,Prevention,4803000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.9,33.7,35.9,,,"190,695","(35.2003835544, -101.828292514)",PREVENT,COREM,4803000,,Core preventive services for older men
2016,TX,Texas,Amarillo,City,BRFSS,Prevention,4803000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.6,28.7,30.4,,,"190,695","(35.2003835544, -101.828292514)",PREVENT,COREW,4803000,,Core preventive services for older women
2016,TN,Tennessee,Murfreesboro,City,BRFSS,Prevention,4751560,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33.9,32.2,35.6,,,"108,755","(35.850778195, -86.408628238)",PREVENT,COREM,4751560,,Core preventive services for older men
2016,TX,Texas,Austin,City,BRFSS,Prevention,4805000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.9,35.4,36.2,,,"790,390","(30.3068610342, -97.7554771245)",PREVENT,COREM,4805000,,Core preventive services for older men
2016,TX,Texas,Baytown,City,BRFSS,Prevention,4806128,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.6,27.3,29.9,,,"71,802","(29.7571153043, -94.9676276217)",PREVENT,COREM,4806128,,Core preventive services for older men
2016,TX,Texas,Baytown,City,BRFSS,Prevention,4806128,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.1,27.9,30.3,,,"71,802","(29.7571153043, -94.9676276217)",PREVENT,COREW,4806128,,Core preventive services for older women
2016,TX,Texas,Dallas,City,BRFSS,Prevention,4819000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.8,30.4,31.2,,,"1,197,816","(32.7939804066, -96.7656929463)",PREVENT,COREM,4819000,,Core preventive services for older men
