,Year,StateAbbr,CityName,GeographicLevel,UniqueID,Measure,DataValue,LowConfidenceLimit,HighConfidenceLimit,PopulationCount,GeoLocation,MeasureId,CityFIPS,ShortQuestionText,lats,longs,top5state,geometry
751,2016,OK,Norman,City,4052500,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.7,36.0,39.3,110925,"['35.2335032647', ' -97.3470413838']",COREM,4052500,Core preventive services for older men,35.2335032647,-97.3470413838,no,POINT (35.2335032647 -97.3470413838)
752,2016,OH,Dayton,City,3921000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.0,30.1,31.8,141527,"['39.779768039', ' -84.1997930517']",COREM,3921000,Core preventive services for older men,39.779768039,-84.1997930517,no,POINT (39.779768039 -84.1997930517)
753,2016,OR,Bend,City,4105800,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.8,29.2,32.5,76639,"['44.0561827184', ' -121.308690416']",COREW,4105800,Core preventive services for older women,44.0561827184,-121.308690416,no,POINT (44.0561827184 -121.308690416)
754,2016,OR,Salem,City,4164900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",34.0,32.8,35.2,154637,"['44.923273154', ' -123.0248671']",COREM,4164900,Core preventive services for older men,44.923273154,-123.0248671,no,POINT (44.923273154 -123.0248671)
755,2016,OR,Beaverton,City,4105350,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.5,31.9,35.1,89803,"['45.4795765674', ' -122.814973469']",COREM,4105350,Core preventive services for older men,45.4795765674,-122.814973469,no,POINT (45.4795765674 -122.814973469)
756,2016,OK,Tulsa,City,4075000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.4,30.9,31.9,391906,"['36.1284213425', ' -95.9036195464']",COREW,4075000,Core preventive services for older women,36.1284213425,-95.9036195464,no,POINT (36.1284213425 -95.9036195464)
757,2016,OR,Eugene,City,4123850,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.4,31.4,33.4,156185,"['44.0559363346', ' -123.117327584']",COREW,4123850,Core preventive services for older women,44.0559363346,-123.117327584,no,POINT (44.0559363346 -123.117327584)
758,2016,PA,Allentown,City,4202000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",28.3,27.2,29.6,118032,"['40.596099618', ' -75.4755373968']",COREW,4202000,Core preventive services for older women,40.596099618,-75.4755373968,no,POINT (40.596099618 -75.4755373968)
759,2016,PA,Allentown,City,4202000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.9,32.3,35.4,118032,"['40.596099618', ' -75.4755373968']",COREM,4202000,Core preventive services for older men,40.596099618,-75.4755373968,no,POINT (40.596099618 -75.4755373968)
760,2016,OR,Medford,City,4147000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",28.6,26.9,30.4,74907,"['42.3371987584', ' -122.853625909']",COREW,4147000,Core preventive services for older women,42.3371987584,-122.853625909,no,POINT (42.3371987584 -122.853625909)
761,2016,OR,Portland,City,4159000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",35.7,35.1,36.2,583776,"['45.537180654', ' -122.650032751']",COREM,4159000,Core preventive services for older men,45.537180654,-122.650032751,no,POINT (45.537180654 -122.650032751)
762,2016,OR,Gresham,City,4131250,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.4,32.1,34.6,105594,"['45.5024256798', ' -122.441469029']",COREM,4131250,Core preventive services for older men,45.5024256798,-122.441469029,no,POINT (45.5024256798 -122.441469029)
763,2016,OR,Gresham,City,4131250,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",26.4,25.5,27.4,105594,"['45.5024256798', ' -122.441469029']",COREW,4131250,Core preventive services for older women,45.5024256798,-122.441469029,no,POINT (45.5024256798 -122.441469029)
764,2016,OR,Hillsboro,City,4134100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.9,30.5,33.2,91611,"['45.529027994', ' -122.937442209']",COREW,4134100,Core preventive services for older women,45.529027994,-122.937442209,no,POINT (45.529027994 -122.937442209)
765,2016,OR,Portland,City,4159000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",28.6,28.2,29.0,583776,"['45.537180654', ' -122.650032751']",COREW,4159000,Core preventive services for older women,45.537180654,-122.650032751,no,POINT (45.537180654 -122.650032751)
766,2016,OR,Salem,City,4164900,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.9,29.9,31.9,154637,"['44.923273154', ' -123.0248671']",COREW,4164900,Core preventive services for older women,44.923273154,-123.0248671,no,POINT (44.923273154 -123.0248671)
767,2016,OK,Tulsa,City,4075000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",43.0,42.4,43.6,391906,"['36.1284213425', ' -95.9036195464']",COREM,4075000,Core preventive services for older men,36.1284213425,-95.9036195464,no,POINT (36.1284213425 -95.9036195464)
768,2016,OR,Hillsboro,City,4134100,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.0,31.5,34.5,91611,"['45.529027994', ' -122.937442209']",COREM,4134100,Core preventive services for older men,45.529027994,-122.937442209,no,POINT (45.529027994 -122.937442209)
769,2016,OR,Beaverton,City,4105350,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.2,29.9,32.7,89803,"['45.4795765674', ' -122.814973469']",COREW,4105350,Core preventive services for older women,45.4795765674,-122.814973469,no,POINT (45.4795765674 -122.814973469)
770,2016,OR,Medford,City,4147000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",32.9,30.8,35.0,74907,"['42.3371987584', ' -122.853625909']",COREM,4147000,Core preventive services for older men,42.3371987584,-122.853625909,no,POINT (42.3371987584 -122.853625909)
771,2016,OR,Eugene,City,4123850,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",30.4,29.5,31.5,156185,"['44.0559363346', ' -123.117327584']",COREM,4123850,Core preventive services for older men,44.0559363346,-123.117327584,no,POINT (44.0559363346 -123.117327584)
772,2016,OR,Bend,City,4105800,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",28.6,26.6,30.5,76639,"['44.0561827184', ' -121.308690416']",COREM,4105800,Core preventive services for older men,44.0561827184,-121.308690416,no,POINT (44.0561827184 -121.308690416)
773,2016,PA,Bethlehem,City,4206088,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.0,30.5,33.6,74982,"['40.6266402578', ' -75.3679048175']",COREW,4206088,Core preventive services for older women,40.6266402578,-75.3679048175,no,POINT (40.6266402578 -75.3679048175)
774,2016,PA,Philadelphia,City,4260000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",39.2,38.8,39.5,1526006,"['40.0093147808', ' -75.1333888571']",COREM,4260000,Core preventive services for older men,40.0093147808,-75.1333888571,no,POINT (40.0093147808 -75.1333888571)
775,2016,PA,Pittsburgh,City,4261000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",37.7,37.1,38.2,305704,"['40.4396297486', ' -79.9762614995']",COREW,4261000,Core preventive services for older women,40.4396297486,-79.9762614995,no,POINT (40.4396297486 -79.9762614995)
776,2016,PA,Pittsburgh,City,4261000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",46.1,45.5,46.7,305704,"['40.4396297486', ' -79.9762614995']",COREM,4261000,Core preventive services for older men,40.4396297486,-79.9762614995,no,POINT (40.4396297486 -79.9762614995)
777,2016,PA,Bethlehem,City,4206088,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",39.4,37.7,41.2,74982,"['40.6266402578', ' -75.3679048175']",COREM,4206088,Core preventive services for older men,40.6266402578,-75.3679048175,no,POINT (40.6266402578 -75.3679048175)
778,2016,PA,Philadelphia,City,4260000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",27.8,27.5,28.1,1526006,"['40.0093147808', ' -75.1333888571']",COREW,4260000,Core preventive services for older women,40.0093147808,-75.1333888571,no,POINT (40.0093147808 -75.1333888571)
779,2016,PA,Erie,City,4224000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",39.6,38.1,41.0,101786,"['42.1164698754', ' -80.0730358517']",COREM,4224000,Core preventive services for older men,42.1164698754,-80.0730358517,no,POINT (42.1164698754 -80.0730358517)
780,2016,PA,Erie,City,4224000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.1,29.8,32.4,101786,"['42.1164698754', ' -80.0730358517']",COREW,4224000,Core preventive services for older women,42.1164698754,-80.0730358517,no,POINT (42.1164698754 -80.0730358517)
781,2016,SC,North Charleston,City,4550875,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.4,37.3,39.5,97471,"['32.9100915071', ' -80.0738525014']",COREM,4550875,Core preventive services for older men,32.9100915071,-80.0738525014,no,POINT (32.9100915071 -80.0738525014)
782,2016,PA,Scranton,City,4269000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.1,35.6,38.5,76089,"['41.4043729362', ' -75.6649126898']",COREM,4269000,Core preventive services for older men,41.4043729362,-75.6649126898,no,POINT (41.4043729362 -75.6649126898)
783,2016,RI,Providence,City,4459000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",26.9,26.2,27.6,178042,"['41.823480533', ' -71.4218129335']",COREW,4459000,Core preventive services for older women,41.823480533,-71.4218129335,no,POINT (41.823480533 -71.4218129335)
784,2016,SD,Rapid City,City,4652980,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",45.5,43.8,47.2,67956,"['44.0705009564', ' -103.218361421']",COREM,4652980,Core preventive services for older men,44.0705009564,-103.218361421,no,POINT (44.0705009564 -103.218361421)
785,2016,PA,Scranton,City,4269000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.3,28.1,30.5,76089,"['41.4043729362', ' -75.6649126898']",COREW,4269000,Core preventive services for older women,41.4043729362,-75.6649126898,no,POINT (41.4043729362 -75.6649126898)
786,2016,RI,Warwick,City,4474300,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",34.1,32.8,35.3,82672,"['41.7064727301', ' -71.4345615049']",COREW,4474300,Core preventive services for older women,41.7064727301,-71.4345615049,no,POINT (41.7064727301 -71.4345615049)
787,2016,TN,Chattanooga,City,4714000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",27.5,26.7,28.2,167674,"['35.0662472165', ' -85.2466771892']",COREW,4714000,Core preventive services for older women,35.0662472165,-85.2466771892,no,POINT (35.0662472165 -85.2466771892)
788,2016,SD,Sioux Falls,City,4659020,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",42.2,41.1,43.4,153888,"['43.5388067537', ' -96.7313495858']",COREW,4659020,Core preventive services for older women,43.5388067537,-96.7313495858,no,POINT (43.5388067537 -96.7313495858)
789,2016,TN,Knoxville,City,4740000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",34.6,33.7,35.5,178874,"['35.9690594531', ' -83.9495877264']",COREW,4740000,Core preventive services for older women,35.9690594531,-83.9495877264,no,POINT (35.9690594531 -83.9495877264)
790,2016,RI,Pawtucket,City,4454640,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.1,35.5,38.4,71148,"['41.8744534517', ' -71.3743580803']",COREM,4454640,Core preventive services for older men,41.8744534517,-71.3743580803,no,POINT (41.8744534517 -71.3743580803)
791,2016,SC,Rock Hill,City,4561405,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",42.6,40.9,44.3,66154,"['34.9403611496', ' -81.0249178286']",COREM,4561405,Core preventive services for older men,34.9403611496,-81.0249178286,no,POINT (34.9403611496 -81.0249178286)
792,2016,PA,Reading,City,4263624,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",27.6,26.6,28.6,88082,"['40.3399678686', ' -75.9266128837']",COREM,4263624,Core preventive services for older men,40.3399678686,-75.9266128837,no,POINT (40.3399678686 -75.9266128837)
793,2016,TN,Clarksville,City,4715160,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.4,30.3,32.4,132929,"['36.569683159', ' -87.3432371614']",COREW,4715160,Core preventive services for older women,36.569683159,-87.3432371614,no,POINT (36.569683159 -87.3432371614)
794,2016,SD,Rapid City,City,4652980,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",38.3,36.9,39.8,67956,"['44.0705009564', ' -103.218361421']",COREW,4652980,Core preventive services for older women,44.0705009564,-103.218361421,no,POINT (44.0705009564 -103.218361421)
795,2016,SC,Charleston,City,4513330,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",47.0,45.9,48.0,120083,"['32.8136961892', ' -79.967381899']",COREM,4513330,Core preventive services for older men,32.8136961892,-79.967381899,no,POINT (32.8136961892 -79.967381899)
796,2016,SC,Mount Pleasant,City,4548535,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",53.0,50.7,55.3,67843,"['32.8538274584', ' -79.8230343029']",COREM,4548535,Core preventive services for older men,32.8538274584,-79.8230343029,no,POINT (32.8538274584 -79.8230343029)
797,2016,SC,Columbia,City,4516000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.9,32.0,33.8,129272,"['34.0366069566', ' -80.9037852694']",COREW,4516000,Core preventive services for older women,34.0366069566,-80.9037852694,no,POINT (34.0366069566 -80.9037852694)
798,2016,SC,Mount Pleasant,City,4548535,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",42.3,40.3,44.3,67843,"['32.8538274584', ' -79.8230343029']",COREW,4548535,Core preventive services for older women,32.8538274584,-79.8230343029,no,POINT (32.8538274584 -79.8230343029)
799,2016,RI,Pawtucket,City,4454640,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.1,28.1,30.3,71148,"['41.8744534517', ' -71.3743580803']",COREW,4454640,Core preventive services for older women,41.8744534517,-71.3743580803,no,POINT (41.8744534517 -71.3743580803)
800,2016,SC,North Charleston,City,4550875,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.8,29.8,31.7,97471,"['32.9100915071', ' -80.0738525014']",COREW,4550875,Core preventive services for older women,32.9100915071,-80.0738525014,no,POINT (32.9100915071 -80.0738525014)
801,2016,RI,Cranston,City,4419180,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",41.8,40.2,43.4,80387,"['41.7658017135', ' -71.4861485002']",COREM,4419180,Core preventive services for older men,41.7658017135,-71.4861485002,no,POINT (41.7658017135 -71.4861485002)
802,2016,TN,Knoxville,City,4740000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",32.9,32.0,33.9,178874,"['35.9690594531', ' -83.9495877264']",COREM,4740000,Core preventive services for older men,35.9690594531,-83.9495877264,no,POINT (35.9690594531 -83.9495877264)
803,2016,RI,Cranston,City,4419180,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",33.5,32.3,34.7,80387,"['41.7658017135', ' -71.4861485002']",COREW,4419180,Core preventive services for older women,41.7658017135,-71.4861485002,no,POINT (41.7658017135 -71.4861485002)
804,2016,SD,Sioux Falls,City,4659020,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",44.4,43.2,45.7,153888,"['43.5388067537', ' -96.7313495858']",COREM,4659020,Core preventive services for older men,43.5388067537,-96.7313495858,no,POINT (43.5388067537 -96.7313495858)
805,2016,SC,Rock Hill,City,4561405,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.3,28.7,31.7,66154,"['34.9403611496', ' -81.0249178286']",COREW,4561405,Core preventive services for older women,34.9403611496,-81.0249178286,no,POINT (34.9403611496 -81.0249178286)
806,2016,RI,Providence,City,4459000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",34.6,33.7,35.5,178042,"['41.823480533', ' -71.4218129335']",COREM,4459000,Core preventive services for older men,41.823480533,-71.4218129335,no,POINT (41.823480533 -71.4218129335)
807,2016,TN,Chattanooga,City,4714000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.2,30.2,32.3,167674,"['35.0662472165', ' -85.2466771892']",COREM,4714000,Core preventive services for older men,35.0662472165,-85.2466771892,no,POINT (35.0662472165 -85.2466771892)
808,2016,TN,Clarksville,City,4715160,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",36.0,34.7,37.3,132929,"['36.569683159', ' -87.3432371614']",COREM,4715160,Core preventive services for older men,36.569683159,-87.3432371614,no,POINT (36.569683159 -87.3432371614)
809,2016,SC,Charleston,City,4513330,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",37.5,36.7,38.4,120083,"['32.8136961892', ' -79.967381899']",COREW,4513330,Core preventive services for older women,32.8136961892,-79.967381899,no,POINT (32.8136961892 -79.967381899)
810,2016,RI,Warwick,City,4474300,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.0,36.5,39.5,82672,"['41.7064727301', ' -71.4345615049']",COREM,4474300,Core preventive services for older men,41.7064727301,-71.4345615049,no,POINT (41.7064727301 -71.4345615049)
811,2016,PA,Reading,City,4263624,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",24.3,23.4,25.1,88082,"['40.3399678686', ' -75.9266128837']",COREW,4263624,Core preventive services for older women,40.3399678686,-75.9266128837,no,POINT (40.3399678686 -75.9266128837)
812,2016,SC,Columbia,City,4516000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.9,37.8,39.9,129272,"['34.0366069566', ' -80.9037852694']",COREM,4516000,Core preventive services for older men,34.0366069566,-80.9037852694,no,POINT (34.0366069566 -80.9037852694)
813,2016,TN,Murfreesboro,City,4751560,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.4,30.9,33.9,108755,"['35.850778195', ' -86.408628238']",COREW,4751560,Core preventive services for older women,35.850778195,-86.408628238,no,POINT (35.850778195 -86.408628238)
814,2016,TX,Allen,City,4801924,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.0,35.8,40.3,84246,"['33.1087043234', ' -96.6735373763']",COREM,4801924,Core preventive services for older men,33.1087043234,-96.6735373763,yes,POINT (33.1087043234 -96.6735373763)
815,2016,TN,Memphis,City,4748000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",24.2,23.7,24.6,646889,"['35.1046295042', ' -89.978906085']",COREM,4748000,Core preventive services for older men,35.1046295042,-89.978906085,no,POINT (35.1046295042 -89.978906085)
816,2016,TX,Arlington,City,4804000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.7,32.1,33.4,365438,"['32.699836862', ' -97.125089612']",COREW,4804000,Core preventive services for older women,32.699836862,-97.125089612,yes,POINT (32.699836862 -97.125089612)
817,2016,TX,Allen,City,4801924,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",38.3,36.4,40.0,84246,"['33.1087043234', ' -96.6735373763']",COREW,4801924,Core preventive services for older women,33.1087043234,-96.6735373763,yes,POINT (33.1087043234 -96.6735373763)
818,2016,TN,Nashville,City,4752006,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",35.0,34.4,35.5,601222,"['36.1712229904', ' -86.7845944773']",COREW,4752006,Core preventive services for older women,36.1712229904,-86.7845944773,no,POINT (36.1712229904 -86.7845944773)
819,2016,TX,Arlington,City,4804000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",40.1,39.3,41.0,365438,"['32.699836862', ' -97.125089612']",COREM,4804000,Core preventive services for older men,32.699836862,-97.125089612,yes,POINT (32.699836862 -97.125089612)
820,2016,TX,Abilene,City,4801000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.1,31.7,34.6,117063,"['32.4546510898', ' -99.7383043723']",COREM,4801000,Core preventive services for older men,32.4546510898,-99.7383043723,yes,POINT (32.4546510898 -99.7383043723)
821,2016,TX,Abilene,City,4801000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.4,30.2,32.6,117063,"['32.4546510898', ' -99.7383043723']",COREW,4801000,Core preventive services for older women,32.4546510898,-99.7383043723,yes,POINT (32.4546510898 -99.7383043723)
822,2016,TN,Memphis,City,4748000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.1,30.7,31.6,646889,"['35.1046295042', ' -89.978906085']",COREW,4748000,Core preventive services for older women,35.1046295042,-89.978906085,no,POINT (35.1046295042 -89.978906085)
823,2016,TN,Nashville,City,4752006,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.0,30.4,31.5,601222,"['36.1712229904', ' -86.7845944773']",COREM,4752006,Core preventive services for older men,36.1712229904,-86.7845944773,no,POINT (36.1712229904 -86.7845944773)
824,2016,TX,Amarillo,City,4803000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",34.9,33.7,35.9,190695,"['35.2003835544', ' -101.828292514']",COREM,4803000,Core preventive services for older men,35.2003835544,-101.828292514,yes,POINT (35.2003835544 -101.828292514)
825,2016,TX,Amarillo,City,4803000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.6,28.7,30.4,190695,"['35.2003835544', ' -101.828292514']",COREW,4803000,Core preventive services for older women,35.2003835544,-101.828292514,yes,POINT (35.2003835544 -101.828292514)
826,2016,TN,Murfreesboro,City,4751560,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.9,32.2,35.6,108755,"['35.850778195', ' -86.408628238']",COREM,4751560,Core preventive services for older men,35.850778195,-86.408628238,no,POINT (35.850778195 -86.408628238)
827,2016,TX,Austin,City,4805000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",35.9,35.4,36.2,790390,"['30.3068610342', ' -97.7554771245']",COREM,4805000,Core preventive services for older men,30.3068610342,-97.7554771245,yes,POINT (30.3068610342 -97.7554771245)
828,2016,TX,Baytown,City,4806128,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",28.6,27.3,29.9,71802,"['29.7571153043', ' -94.9676276217']",COREM,4806128,Core preventive services for older men,29.7571153043,-94.9676276217,yes,POINT (29.7571153043 -94.9676276217)
829,2016,TX,Baytown,City,4806128,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.1,27.9,30.3,71802,"['29.7571153043', ' -94.9676276217']",COREW,4806128,Core preventive services for older women,29.7571153043,-94.9676276217,yes,POINT (29.7571153043 -94.9676276217)
